ts,quant,pid,rss_gb,free_pct,wired_gb,compressed_gb
1788033687.61,mlx4,42074,15.593,9.95,54.13,2.82
1788033688.02,mlx4,42074,15.593,9.94,54.23,2.82
1788033688.43,mlx4,42074,15.593,9.85,54.28,2.82
1788033688.84,mlx4,42074,15.593,11.95,52.84,2.82
1788033689.25,mlx4,42074,15.593,11.38,53.27,2.82
1788033689.66,mlx4,42074,15.593,11.13,53.3,2.82
1788033690.07,mlx4,42074,15.593,10.94,53.42,2.82
1788033690.48,mlx4,42074,15.593,10.66,53.65,2.82
1788033690.89,mlx4,42074,15.593,10.34,53.97,2.82
1788033691.3,mlx4,42074,15.593,10.03,54.2,2.82
1788033691.72,mlx4,42074,15.593,9.88,54.3,2.82
1788033692.13,mlx4,42074,15.593,9.85,54.31,2.82
1788033692.54,mlx4,42074,15.593,9.85,54.21,2.82
1788033692.95,mlx4,42074,15.593,9.89,54.17,2.82
1788033693.36,mlx4,42074,15.593,9.93,54.14,2.82
1788033693.77,mlx4,42074,15.593,10.0,54.09,2.82
1788033694.19,mlx4,42074,15.593,9.77,54.32,2.82
1788033694.6,mlx4,42074,15.593,11.39,53.19,2.82
1788033695.01,mlx4,42074,15.593,11.43,53.17,2.82
1788033695.42,mlx4,42074,15.593,11.18,53.28,2.82
1788033695.83,mlx4,42074,15.593,10.96,53.45,2.82
1788033696.24,mlx4,42074,15.593,10.65,53.68,2.82
1788033696.65,mlx4,42074,15.593,10.39,53.83,2.82
1788033697.06,mlx4,42074,15.593,10.04,54.16,2.82
1788033697.48,mlx4,42074,15.593,9.79,54.3,2.82
1788033697.89,mlx4,42074,15.593,9.83,54.29,2.82
1788033698.3,mlx4,42074,15.593,9.75,54.39,2.82
1788033698.71,mlx4,42074,15.593,9.77,54.4,2.82
1788033699.12,mlx4,42074,15.593,9.75,54.44,2.82
1788033699.54,mlx4,42074,15.593,9.51,54.55,2.82
1788033699.95,mlx4,42074,15.593,9.66,54.43,2.82
1788033700.36,mlx4,42074,15.593,9.58,54.41,2.82
1788033700.77,mlx4,42074,15.593,11.61,53.0,2.81
1788033701.18,mlx4,42074,15.593,10.91,53.52,2.81
1788033701.6,mlx4,42074,15.593,10.6,53.73,2.81
1788033702.01,mlx4,42074,15.593,10.2,53.99,2.81
1788033702.42,mlx4,42074,15.593,9.7,54.34,2.81
1788033702.83,mlx4,42074,15.593,9.47,54.44,2.81
1788033703.25,mlx4,42074,15.593,9.39,54.55,2.81
1788033703.65,mlx4,42074,15.593,9.68,54.04,2.81
1788033704.07,mlx4,42074,15.593,9.82,54.03,2.81
1788033704.48,mlx4,42074,15.593,9.63,54.24,2.81
1788033704.89,mlx4,42074,15.593,9.8,54.12,2.81
1788033705.3,mlx4,42074,15.593,9.61,54.34,2.81
1788033705.71,mlx4,42074,15.593,9.67,54.21,2.81
1788033706.13,mlx4,42074,15.593,9.75,54.03,2.81
1788033706.54,mlx4,42074,15.593,9.85,53.95,2.81
1788033706.95,mlx4,42074,15.593,11.07,53.02,2.81
1788033707.36,mlx4,42074,15.593,10.77,53.34,2.81
1788033707.77,mlx4,42074,15.593,10.54,53.52,2.81
1788033708.18,mlx4,42074,15.593,10.26,53.64,2.81
1788033708.59,mlx4,42074,15.593,9.55,54.55,2.81
1788033709.01,mlx4,42074,15.593,9.48,54.62,2.81
1788033709.42,mlx4,42074,15.593,9.28,54.66,2.81
1788033709.83,mlx4,42074,15.593,9.29,54.63,2.81
1788033710.24,mlx4,42074,15.593,9.33,54.63,2.81
1788033710.65,mlx4,42074,15.593,9.6,54.26,2.8
1788033711.06,mlx4,42074,15.593,9.7,54.2,2.8
1788033711.48,mlx4,42074,15.593,9.5,54.42,2.8
1788033711.89,mlx4,42074,15.593,9.6,54.35,2.8
1788033712.3,mlx4,42074,15.593,9.68,54.16,2.8
1788033712.71,mlx4,42074,15.593,9.77,54.14,2.8
1788033713.12,mlx4,42074,15.593,10.61,53.59,2.8
1788033713.53,mlx4,42074,15.593,10.32,53.78,2.8
1788033713.94,mlx4,42074,15.593,10.26,53.66,2.8
1788033714.35,mlx4,42074,15.593,10.14,53.81,2.8
1788033714.76,mlx4,42074,15.593,10.07,53.85,2.8
1788033715.17,mlx4,42074,15.593,9.94,53.98,2.8
1788033715.58,mlx4,42074,15.593,9.78,54.26,2.8
1788033716.0,mlx4,42074,15.593,9.77,54.24,2.8
1788033716.41,mlx4,42074,15.593,9.76,54.13,2.8
1788033716.82,mlx4,42074,15.593,9.88,54.07,2.8
1788033717.23,mlx4,42074,15.593,9.86,54.08,2.8
1788033717.64,mlx4,42074,15.593,9.83,54.11,2.8
1788033718.05,mlx4,42074,15.593,9.53,54.39,2.8
1788033718.46,mlx4,42074,15.593,9.63,54.34,2.8
1788033718.87,mlx4,42074,15.593,9.61,54.36,2.8
1788033719.29,mlx4,42074,15.593,10.49,53.54,2.8
1788033719.7,mlx4,42074,15.593,10.17,53.76,2.8
1788033720.11,mlx4,42074,15.593,9.87,54.08,2.8
1788033720.52,mlx4,42074,15.593,9.82,54.09,2.8
1788033720.94,mlx4,42074,15.593,9.79,54.08,2.8
1788033721.35,mlx4,42074,15.593,9.8,54.13,2.8
1788033721.76,mlx4,42074,15.593,9.77,54.14,2.8
1788033722.17,mlx4,42074,15.593,9.81,54.16,2.8
1788033722.58,mlx4,42074,15.593,9.87,53.99,2.8
1788033722.99,mlx4,42074,15.593,9.98,54.02,2.8
1788033723.4,mlx4,42074,15.593,9.94,54.04,2.8
1788033723.81,mlx4,42074,15.593,10.06,53.96,2.8
1788033724.22,mlx4,42074,15.593,10.04,54.0,2.8
1788033724.63,mlx4,42074,15.593,9.91,54.1,2.8
1788033725.04,mlx4,42074,15.593,9.9,54.05,2.8
1788033725.45,mlx4,42074,15.593,10.42,53.68,2.8
1788033725.86,mlx4,42074,15.593,9.94,54.1,2.8
1788033726.28,mlx4,42074,15.593,9.72,54.23,2.8
1788033726.69,mlx4,42074,15.593,9.73,54.25,2.8
1788033727.1,mlx4,42074,15.593,9.89,53.95,2.8
1788033727.51,mlx4,42074,15.593,9.91,53.98,2.8
1788033727.92,mlx4,42074,15.593,9.97,53.96,2.8
1788033728.33,mlx4,42074,15.593,9.93,53.98,2.8
1788033728.75,mlx4,42074,15.593,10.07,53.89,2.8
1788033729.16,mlx4,42074,15.593,9.93,54.02,2.8
1788033729.57,mlx4,42074,15.593,9.95,54.01,2.8
1788033729.98,mlx4,42074,15.593,9.92,54.03,2.8
1788033730.39,mlx4,42074,15.593,9.88,54.05,2.8
1788033730.8,mlx4,42074,15.593,10.08,53.88,2.8
1788033731.21,mlx4,42074,15.593,10.04,53.94,2.8
1788033731.62,mlx4,42074,15.593,11.13,53.16,2.8
1788033732.03,mlx4,42074,15.593,10.3,53.76,2.8
1788033732.44,mlx4,42074,15.593,10.09,53.89,2.8
1788033732.85,mlx4,42074,15.593,10.0,53.95,2.8
1788033733.26,mlx4,42074,15.593,10.02,53.94,2.8
1788033733.67,mlx4,42074,15.593,10.01,53.96,2.8
1788033734.08,mlx4,42074,15.593,10.03,53.95,2.8
1788033734.5,mlx4,42074,15.593,10.06,53.84,2.8
1788033734.91,mlx4,42074,15.593,10.12,53.95,2.8
1788033735.32,mlx4,42074,15.593,10.06,53.97,2.8
1788033735.72,mlx4,42074,15.593,10.04,53.96,2.8
1788033736.14,mlx4,42074,15.593,10.05,54.01,2.8
1788033736.55,mlx4,42074,15.593,9.99,54.02,2.8
1788033736.96,mlx4,42074,15.593,9.97,54.03,2.8
1788033737.37,mlx4,42074,15.593,9.95,54.05,2.8
1788033737.78,mlx4,42074,15.593,10.09,53.95,2.8
1788033738.19,mlx4,42074,15.593,10.04,54.02,2.8
1788033738.6,mlx4,42074,15.593,9.88,54.09,2.8
1788033739.01,mlx4,42074,15.593,9.84,54.12,2.8
1788033739.42,mlx4,42074,15.593,9.84,54.19,2.8
1788033739.83,mlx4,42074,15.593,9.83,54.15,2.8
1788033740.24,mlx4,42074,15.593,9.84,54.19,2.8
1788033740.65,mlx4,42074,15.593,9.52,54.4,2.8
1788033741.06,mlx4,42074,15.593,9.53,54.45,2.8
1788033741.47,mlx4,42074,15.593,9.52,54.42,2.8
1788033741.88,mlx4,42074,15.593,9.78,54.1,2.8
1788033742.29,mlx4,42074,15.593,9.61,54.31,2.8
1788033742.7,mlx4,42074,15.593,9.52,54.39,2.8
1788033743.12,mlx4,42074,15.593,9.59,54.37,2.8
1788033743.53,mlx4,42074,15.593,9.51,54.42,2.8
1788033743.94,mlx4,42074,15.593,9.52,54.42,2.8
1788033744.35,mlx4,42074,15.593,9.73,54.19,2.8
1788033744.76,mlx4,42074,15.593,10.24,53.83,2.8
1788033745.17,mlx4,42074,15.593,9.74,54.17,2.8
1788033745.59,mlx4,42074,15.593,9.81,54.12,2.8
1788033746.0,mlx4,42074,15.593,9.73,54.23,2.8
1788033746.41,mlx4,42074,15.593,9.58,54.39,2.8
1788033746.82,mlx4,42074,15.593,9.55,54.41,2.8
1788033747.23,mlx4,42074,15.593,9.52,54.47,2.8
1788033747.65,mlx4,42074,15.593,9.48,54.48,2.8
1788033748.05,mlx4,42074,15.593,9.57,54.26,2.8
1788033748.47,mlx4,42074,15.593,9.63,54.27,2.8
1788033748.87,mlx4,42074,15.593,9.78,54.13,2.8
1788033749.29,mlx4,42074,15.593,9.71,54.31,2.8
1788033749.7,mlx4,42074,15.593,9.66,54.3,2.8
1788033750.11,mlx4,42074,15.593,9.66,54.31,2.8
1788033750.52,mlx4,42074,15.593,9.65,54.23,2.8
1788033750.93,mlx4,42074,15.593,9.66,54.2,2.8
1788033751.34,mlx4,42074,15.593,9.8,54.02,2.8
1788033751.76,mlx4,42074,15.593,9.88,53.98,2.8
1788033752.17,mlx4,42074,15.593,9.78,54.24,2.8
1788033752.58,mlx4,42074,15.593,9.78,54.17,2.8
1788033752.99,mlx4,42074,15.593,9.81,54.15,2.8
1788033753.41,mlx4,42074,15.593,9.95,53.85,2.8
1788033753.82,mlx4,42074,15.593,9.72,54.23,2.8
1788033754.23,mlx4,42074,15.593,9.69,54.31,2.8
1788033754.64,mlx4,42074,15.593,9.76,54.14,2.8
1788033755.06,mlx4,42074,15.593,9.78,54.14,2.8
1788033755.47,mlx4,42074,15.593,9.83,54.09,2.8
1788033755.88,mlx4,42074,15.593,9.83,54.1,2.8
1788033756.29,mlx4,42074,15.593,9.8,54.17,2.8
1788033756.7,mlx4,42074,15.593,9.7,54.33,2.8
1788033757.12,mlx4,42074,15.593,9.69,54.34,2.8
1788033757.53,mlx4,42074,15.593,9.68,54.34,2.8
1788033757.94,mlx4,42074,15.593,9.7,54.31,2.8
1788033758.35,mlx4,42074,15.593,9.6,54.38,2.8
1788033758.76,mlx4,42074,15.593,9.63,54.31,2.8
1788033759.17,mlx4,42074,15.593,9.65,54.33,2.8
1788033759.59,mlx4,42074,15.593,9.68,54.22,2.8
1788033760.0,mlx4,42074,15.593,9.76,54.13,2.8
1788033760.41,mlx4,42074,15.593,10.01,53.86,2.8
1788033760.82,mlx4,42074,15.593,10.01,53.79,2.8
1788033761.23,mlx4,42074,15.593,10.16,53.79,2.8
1788033761.64,mlx4,42074,15.593,10.17,53.75,2.8
1788033762.05,mlx4,42074,15.593,10.2,53.75,2.8
1788033762.47,mlx4,42074,15.593,10.2,53.75,2.8
1788033762.88,mlx4,42074,15.593,10.21,53.75,2.8
1788033763.29,mlx4,42074,15.593,10.25,53.79,2.8
1788033763.7,mlx4,42074,15.593,10.31,53.75,2.8
1788033764.11,mlx4,42074,15.593,10.33,53.75,2.8
1788033764.52,mlx4,42074,15.593,10.22,53.82,2.8
1788033764.94,mlx4,42074,15.593,10.4,53.71,2.8
1788033765.35,mlx4,42074,15.593,10.28,53.82,2.8
1788033765.76,mlx4,42074,15.593,10.24,53.79,2.8
1788033766.17,mlx4,42074,15.593,10.26,53.82,2.8
1788033766.58,mlx4,42074,15.593,10.26,53.8,2.8
1788033766.99,mlx4,42074,15.593,10.28,53.79,2.8
1788033767.4,mlx4,42074,15.593,9.78,54.26,2.8
1788033767.81,mlx4,42074,15.593,9.87,54.18,2.79
1788033768.22,mlx4,42074,15.593,9.66,54.38,2.79
1788033768.64,mlx4,42074,15.593,9.9,54.2,2.79
1788033769.05,mlx4,42074,15.593,9.73,54.39,2.79
1788033769.46,mlx4,42074,15.593,9.71,54.29,2.79
1788033769.87,mlx4,42074,15.593,9.81,54.23,2.79
1788033770.28,mlx4,42074,15.593,9.92,54.15,2.79
1788033770.7,mlx4,42074,15.593,10.14,53.8,2.79
1788033771.11,mlx4,42074,15.593,9.96,54.08,2.79
1788033771.52,mlx4,42074,15.593,10.05,54.05,2.79
1788033771.93,mlx4,42074,15.593,9.87,54.18,2.79
1788033772.35,mlx4,42074,15.593,9.87,54.21,2.79
1788033772.75,mlx4,42074,15.593,9.88,54.08,2.79
1788033773.16,mlx4,42074,15.593,10.1,53.9,2.79
1788033773.57,mlx4,42074,15.593,10.1,53.87,2.79
1788033773.99,mlx4,42074,15.593,10.3,53.76,2.79
1788033774.39,mlx4,42074,15.593,10.11,53.89,2.79
1788033774.81,mlx4,42074,15.593,10.13,53.88,2.79
1788033775.22,mlx4,42074,15.593,10.25,53.79,2.79
1788033775.63,mlx4,42074,15.593,10.26,53.75,2.79
1788033776.04,mlx4,42074,15.593,10.18,53.87,2.79
1788033776.45,mlx4,42074,15.593,10.18,53.86,2.79
1788033776.86,mlx4,42074,15.593,10.06,53.95,2.79
1788033777.28,mlx4,42074,15.593,9.95,54.17,2.79
1788033777.69,mlx4,42074,15.593,9.93,54.13,2.79
1788033778.1,mlx4,42074,15.593,10.1,54.03,2.79
1788033778.51,mlx4,42074,15.593,9.9,54.17,2.79
1788033778.92,mlx4,42074,15.593,9.5,54.44,2.79
1788033779.33,mlx4,42074,15.593,9.74,54.31,2.79
1788033779.75,mlx4,42074,15.593,9.84,54.2,2.79
1788033780.16,mlx4,42074,15.593,9.83,54.18,2.79
1788033780.57,mlx4,42074,15.593,9.67,54.31,2.79
1788033780.98,mlx4,42074,15.593,9.93,54.1,2.79
1788033781.4,mlx4,42074,15.593,9.72,54.13,2.79
1788033781.8,mlx4,42074,15.593,9.81,54.17,2.79
1788033782.22,mlx4,42074,15.593,9.84,54.19,2.79
1788033782.63,mlx4,42074,15.593,9.87,54.07,2.79
1788033783.04,mlx4,42074,15.593,9.93,54.0,2.79
1788033783.45,mlx4,42074,15.593,10.03,53.94,2.79
1788033783.86,mlx4,42074,15.593,9.92,53.99,2.79
1788033784.27,mlx4,42074,15.593,9.91,54.06,2.79
1788033784.68,mlx4,42074,15.593,10.07,53.91,2.79
1788033785.08,mlx4,42074,15.593,9.98,53.96,2.79
1788033785.49,mlx4,42074,15.593,9.98,54.02,2.79
1788033785.91,mlx4,42074,15.593,9.46,54.43,2.79
1788033786.32,mlx4,42074,15.593,9.97,54.12,2.79
1788033786.73,mlx4,42074,15.593,9.95,54.03,2.79
1788033787.14,mlx4,42074,15.593,9.99,54.0,2.79
1788033787.55,mlx4,42074,15.593,10.06,53.95,2.79
1788033787.96,mlx4,42074,15.593,10.16,53.89,2.79
1788033788.37,mlx4,42074,15.593,9.96,54.06,2.79
1788033788.78,mlx4,42074,15.593,10.0,54.0,2.79
1788033789.19,mlx4,42074,15.593,9.93,54.19,2.79
1788033789.61,mlx4,42074,15.593,9.96,54.17,2.79
1788033790.02,mlx4,42074,15.593,9.84,54.18,2.79
1788033790.43,mlx4,42074,15.593,9.87,54.01,2.79
1788033790.84,mlx4,42074,15.593,9.84,54.03,2.79
1788033791.25,mlx4,42074,15.593,10.05,53.96,2.79
1788033791.66,mlx4,42074,15.593,10.09,53.89,2.79
1788033792.08,mlx4,42074,15.593,9.76,54.13,2.79
1788033792.49,mlx4,42074,15.593,9.44,54.35,2.79
1788033792.9,mlx4,42074,15.593,9.63,54.23,2.79
1788033793.31,mlx4,42074,15.593,9.9,54.03,2.79
1788033793.72,mlx4,42074,15.593,9.94,53.99,2.79
1788033794.13,mlx4,42074,15.593,9.95,54.01,2.79
1788033794.55,mlx4,42074,15.593,9.93,54.04,2.79
1788033794.96,mlx4,42074,15.593,10.15,53.89,2.79
1788033795.37,mlx4,42074,15.593,10.02,53.98,2.79
1788033795.78,mlx4,42074,15.593,10.11,53.92,2.79
1788033796.19,mlx4,42074,15.593,10.14,53.91,2.79
1788033796.6,mlx4,42074,15.593,9.85,54.25,2.79
1788033797.01,mlx4,42074,15.593,9.94,54.22,2.78
1788033797.42,mlx4,42074,15.593,9.9,54.25,2.78
1788033797.83,mlx4,42074,15.593,9.91,54.04,2.78
1788033798.24,mlx4,42074,15.593,9.93,54.04,2.78
1788033798.65,mlx4,42074,15.593,9.97,54.02,2.78
1788033799.06,mlx4,42074,15.593,9.93,54.04,2.78
1788033799.47,mlx4,42074,15.593,9.61,54.32,2.78
1788033799.88,mlx4,42074,15.593,9.47,54.37,2.78
1788033800.29,mlx4,42074,15.593,9.72,54.12,2.78
1788033800.71,mlx4,42074,15.593,9.98,54.0,2.78
1788033801.12,mlx4,42074,15.593,9.95,54.03,2.78
1788033801.53,mlx4,42074,15.593,9.96,54.03,2.78
1788033801.94,mlx4,42074,15.593,10.08,53.96,2.78
1788033802.35,mlx4,42074,15.593,10.11,53.93,2.78
1788033802.76,mlx4,42074,15.593,9.98,54.02,2.78
1788033803.17,mlx4,42074,15.593,10.03,53.99,2.78
1788033803.58,mlx4,42074,15.593,10.03,53.99,2.78
1788033804.0,mlx4,42074,15.593,10.15,53.92,2.78
1788033804.41,mlx4,42074,15.593,9.97,53.95,2.78
1788033804.82,mlx4,42074,15.593,10.13,53.85,2.78
1788033805.23,mlx4,42074,15.593,10.2,53.85,2.78
1788033805.64,mlx4,42074,15.593,9.88,53.9,2.78
1788033806.05,mlx4,42074,15.593,9.58,54.25,2.78
1788033806.46,mlx4,42074,15.593,9.69,54.22,2.78
1788033806.87,mlx4,42074,15.593,9.55,54.32,2.78
1788033807.28,mlx4,42074,15.593,9.39,54.44,2.78
1788033807.7,mlx4,42074,15.593,10.0,54.02,2.78
1788033808.11,mlx4,42074,15.593,10.0,54.02,2.78
1788033808.52,mlx4,42074,15.593,10.0,54.02,2.78
1788033808.93,mlx4,42074,15.593,10.0,54.02,2.78
1788033809.34,mlx4,42074,15.593,9.99,54.04,2.78
1788033809.76,mlx4,42074,15.593,10.04,54.01,2.78
1788033810.17,mlx4,42074,15.593,10.14,53.96,2.78
1788033810.58,mlx4,42074,15.593,9.87,54.18,2.78
1788033810.99,mlx4,42074,15.593,9.89,54.17,2.78
1788033811.4,mlx4,42074,15.593,10.05,53.99,2.78
1788033811.81,mlx4,42074,15.593,9.93,53.99,2.78
1788033812.22,mlx4,42074,15.593,10.12,53.92,2.78
1788033812.64,mlx4,42074,15.593,10.02,53.94,2.78
1788033813.05,mlx4,42074,15.593,9.87,54.06,2.78
1788033813.46,mlx4,42074,15.593,9.64,54.27,2.78
1788033813.87,mlx4,42074,15.593,9.13,54.63,2.78
1788033814.28,mlx4,42074,15.593,9.14,54.71,2.78
1788033814.69,mlx4,42074,15.593,8.95,54.81,2.78
1788033815.1,mlx4,42074,15.593,9.82,54.2,2.78
1788033815.51,mlx4,42074,15.593,9.88,54.0,2.78
1788033815.93,mlx4,42074,15.593,9.89,54.0,2.78
1788033816.34,mlx4,42074,15.593,9.99,53.93,2.78
1788033816.75,mlx4,42074,15.593,10.13,53.85,2.78
1788033817.16,mlx4,42074,15.593,10.21,53.82,2.78
1788033817.57,mlx4,42074,15.593,9.99,53.95,2.78
1788033817.98,mlx4,42074,15.593,10.06,53.97,2.78
1788033818.4,mlx4,42074,15.593,10.02,53.99,2.78
1788033818.81,mlx4,42074,15.593,9.96,54.03,2.78
1788033819.22,mlx4,42074,15.593,10.0,54.06,2.78
1788033819.63,mlx4,42074,15.593,10.01,54.02,2.78
1788033820.04,mlx4,42074,15.593,9.83,54.14,2.78
1788033820.46,mlx4,42074,15.593,9.64,54.28,2.78
1788033820.87,mlx4,42074,15.593,9.25,54.48,2.78
1788033821.28,mlx4,42074,15.593,9.26,54.46,2.78
1788033821.69,mlx4,42074,15.593,9.22,54.51,2.78
1788033822.1,mlx4,42074,15.593,9.1,54.6,2.78
1788033822.51,mlx4,42074,15.593,10.04,54.01,2.78
1788033822.92,mlx4,42074,15.593,10.03,54.01,2.78
1788033823.33,mlx4,42074,15.593,10.01,54.02,2.78
1788033823.74,mlx4,42074,15.593,10.25,53.73,2.78
1788033824.16,mlx4,42074,15.593,10.27,53.83,2.78
1788033824.56,mlx4,42074,15.593,10.0,54.0,2.78
1788033824.98,mlx4,42074,15.593,9.76,54.31,2.78
1788033825.39,mlx4,42074,15.593,9.86,54.24,2.78
1788033825.8,mlx4,42074,15.593,9.79,54.32,2.78
1788033826.21,mlx4,42074,15.593,9.95,54.09,2.78
1788033826.62,mlx4,42074,15.593,9.77,54.07,2.78
1788033827.04,mlx4,42074,15.593,9.63,54.16,2.78
1788033827.45,mlx4,42074,15.593,9.16,54.5,2.78
1788033827.86,mlx4,42074,15.593,9.41,54.38,2.78
1788033828.27,mlx4,42074,15.593,9.07,54.71,2.78
1788033828.68,mlx4,42074,15.593,8.94,54.74,2.78
1788033829.1,mlx4,42074,15.593,8.87,54.76,2.78
1788033829.51,mlx4,42074,15.593,8.72,54.85,2.78
1788033829.92,mlx4,42074,15.593,8.31,55.12,2.78
1788033830.33,mlx4,42074,15.593,9.92,54.06,2.78
1788033830.74,mlx4,42074,15.593,10.04,53.99,2.78
1788033831.16,mlx4,42074,15.593,10.07,54.05,2.78
1788033831.57,mlx4,42074,15.593,9.87,54.19,2.78
1788033831.98,mlx4,42074,15.593,9.82,54.23,2.78
1788033832.39,mlx4,42074,15.593,9.68,54.41,2.78
1788033832.8,mlx4,42074,15.593,9.6,54.45,2.78
1788033833.21,mlx4,42074,15.593,9.37,54.63,2.78
1788033833.62,mlx4,42074,15.593,9.71,54.27,2.78
1788033834.04,mlx4,42074,15.593,9.59,54.31,2.78
1788033834.45,mlx4,42074,15.593,9.46,54.45,2.78
1788033834.86,mlx4,42074,15.593,9.26,54.62,2.78
1788033835.27,mlx4,42074,15.593,8.82,54.95,2.78
1788033835.68,mlx4,42074,15.593,8.86,54.8,2.78
1788033836.1,mlx4,42074,15.593,8.72,54.93,2.78
1788033836.51,mlx4,42074,15.593,8.65,54.91,2.78
1788033836.92,mlx4,42074,15.593,8.49,55.02,2.78
1788033837.33,mlx4,42074,15.593,8.23,55.33,2.78
1788033837.75,mlx4,42074,15.593,7.81,55.59,2.78
1788033838.16,mlx4,42074,15.593,9.61,54.33,2.78
1788033838.57,mlx4,42074,15.593,9.82,54.12,2.78
1788033838.98,mlx4,42074,15.593,10.03,53.88,2.78
1788033839.39,mlx4,42074,15.593,10.06,53.82,2.78
1788033839.8,mlx4,42074,15.593,10.22,53.72,2.78
1788033840.21,mlx4,42074,15.593,10.07,53.9,2.78
1788033840.62,mlx4,42074,15.593,10.09,53.95,2.78
1788033841.03,mlx4,42074,15.593,9.94,54.09,2.78
1788033841.44,mlx4,42074,15.593,9.4,54.46,2.78
1788033841.85,mlx4,42074,15.593,9.59,54.29,2.77
1788033842.26,mlx4,42074,15.593,9.57,54.28,2.77
1788033842.68,mlx4,42074,15.593,9.48,54.35,2.77
1788033843.09,mlx4,42074,15.593,9.31,54.48,2.77
1788033843.5,mlx4,42074,15.593,9.08,54.38,2.77
1788033843.92,mlx4,42074,15.593,8.62,54.84,2.77
1788033844.33,mlx4,42074,15.593,8.94,54.68,2.77
1788033844.74,mlx4,42074,15.593,8.75,54.75,2.77
1788033845.15,mlx4,42074,15.593,8.65,54.84,2.77
1788033845.57,mlx4,42074,15.593,9.19,54.49,2.77
1788033845.98,mlx4,42074,15.593,10.21,53.8,2.77
1788033846.39,mlx4,42074,15.593,10.22,53.83,2.77
1788033846.8,mlx4,42074,15.593,10.23,53.79,2.77
1788033847.21,mlx4,42074,15.593,10.33,53.73,2.77
1788033847.62,mlx4,42074,15.593,10.06,53.89,2.77
1788033848.03,mlx4,42074,15.593,10.27,53.81,2.77
1788033848.44,mlx4,42074,15.593,10.26,53.81,2.77
1788033848.85,mlx4,42074,15.593,10.08,53.93,2.77
1788033849.26,mlx4,42074,15.593,9.88,54.1,2.77
1788033849.67,mlx4,42074,15.593,9.32,54.43,2.77
1788033850.08,mlx4,42074,15.593,9.53,54.29,2.77
1788033850.49,mlx4,42074,15.593,9.42,54.38,2.77
1788033850.9,mlx4,42074,15.593,9.3,54.47,2.77
1788033851.31,mlx4,42074,15.593,9.1,54.64,2.77
1788033851.72,mlx4,42074,15.593,8.65,54.91,2.77
1788033852.14,mlx4,42074,15.593,8.74,54.84,2.77
1788033852.55,mlx4,42074,15.593,8.68,54.91,2.77
1788033852.96,mlx4,42074,15.593,8.54,55.0,2.77
1788033853.37,mlx4,42074,15.593,10.19,53.91,2.77
1788033853.77,mlx4,42074,15.593,10.43,53.71,2.77
1788033854.18,mlx4,42074,15.593,10.3,53.79,2.77
1788033854.59,mlx4,42074,15.593,10.38,53.74,2.77
1788033855.0,mlx4,42074,15.593,10.47,53.67,2.77
1788033855.42,mlx4,42074,15.593,10.05,54.0,2.77
1788033855.83,mlx4,42074,15.593,10.24,53.83,2.77
1788033856.24,mlx4,42074,15.593,10.07,53.95,2.77
1788033856.65,mlx4,42074,15.593,9.91,54.06,2.77
1788033857.06,mlx4,42074,15.593,9.7,54.2,2.77
1788033857.47,mlx4,42074,15.593,9.12,54.6,2.77
1788033857.88,mlx4,42074,15.593,9.34,54.45,2.77
1788033858.3,mlx4,42074,15.593,9.31,54.51,2.77
1788033858.71,mlx4,42074,15.593,9.12,54.57,2.77
1788033859.12,mlx4,42074,15.593,8.93,54.7,2.77
1788033859.53,mlx4,42074,15.593,8.46,55.06,2.77
1788033859.94,mlx4,42074,15.593,8.57,54.97,2.77
1788033860.35,mlx4,42074,15.593,8.48,55.08,2.77
1788033860.76,mlx4,42074,15.593,8.34,55.14,2.77
1788033861.18,mlx4,42074,15.593,10.31,53.78,2.77
1788033861.59,mlx4,42074,15.593,10.28,53.81,2.77
1788033862.0,mlx4,42074,15.593,10.37,53.74,2.77
1788033862.41,mlx4,42074,15.593,10.47,53.71,2.77
1788033862.82,mlx4,42074,15.593,10.0,53.99,2.77
1788033863.23,mlx4,42074,15.593,10.01,53.99,2.77
1788033863.65,mlx4,42074,15.593,9.83,54.13,2.77
1788033864.06,mlx4,42074,15.593,9.48,54.42,2.77
1788033864.47,mlx4,42074,15.593,9.35,54.43,2.77
1788033864.88,mlx4,42074,15.593,8.76,54.84,2.77
1788033865.29,mlx4,42074,15.593,9.05,54.68,2.77
1788033865.7,mlx4,42074,15.593,8.89,54.75,2.77
1788033866.12,mlx4,42074,15.593,8.79,54.84,2.77
1788033866.53,mlx4,42074,15.593,8.66,54.88,2.77
1788033866.94,mlx4,42074,15.593,8.07,55.29,2.77
1788033867.35,mlx4,42074,15.593,8.4,55.09,2.77
1788033867.76,mlx4,42074,15.593,8.38,55.02,2.77
1788033868.17,mlx4,42074,15.593,8.22,55.15,2.77
1788033868.58,mlx4,42074,15.593,7.99,55.28,2.77
1788033869.0,mlx4,42074,15.593,7.44,55.67,2.77
1788033869.4,mlx4,42074,15.593,10.21,53.87,2.77
1788033869.82,mlx4,42074,15.593,9.99,53.78,2.77
1788033870.23,mlx4,42074,15.593,10.15,53.89,2.77
1788033870.64,mlx4,42074,15.593,10.09,53.88,2.77
1788033871.05,mlx4,42074,15.593,9.99,54.02,2.77
1788033871.46,mlx4,42074,15.593,9.79,54.19,2.77
1788033871.88,mlx4,42074,15.593,9.21,54.48,2.77
1788033872.28,mlx4,42074,15.593,9.52,54.23,2.77
